country_region_code	country_region	place_id	date	retail_and_recreation_percent_change_from_baseline	grocery_and_pharmacy_percent_change_from_baseline	parks_percent_change_from_baseline	transit_stations_percent_change_from_baseline	workplaces_percent_change_from_baseline	residential_percent_change_from_baseline
HU	Hungary	Budapest	27.10.2021	-4	8	29	-17	-30	6
HU	Hungary	Budapest	28.10.2021	-5	9	17	-17	-32	6
HU	Hungary	Budapest	29.10.2021	-8	7	24	-17	-33	5
HU	Hungary	Budapest	30.10.2021	-14	2	16	-11	-2	-4
HU	Hungary	Budapest	31.10.2021	2	22	26	-5	-2	-5
HU	Hungary	Budapest	01.11.2021	-55	-80	29	-52	-87	20
HU	Hungary	Budapest	02.11.2021	-13	18	-13	-17	-21	6
HU	Hungary	Budapest	03.11.2021	-7	16	12	-14	-18	6
HU	Hungary	Budapest	04.11.2021	-10	8	-9	-15	-20	7
HU	Hungary	Budapest	05.11.2021	-6	12	3	-15	-18	6
HU	Hungary	Budapest	06.11.2021	-2	10	16	-6	4	0
HU	Hungary	Budapest	07.11.2021	2	14	0	-8	1	1
HU	Hungary	Budapest	08.11.2021	-6	10	0	-17	-19	7
HU	Hungary	Budapest	09.11.2021	-7	13	15	-15	-19	6
HU	Hungary	Budapest	10.11.2021	-5	13	11	-14	-18	6
HU	Hungary	Budapest	11.11.2021	-6	13	8	-15	-20	7
HU	Hungary	Budapest	12.11.2021	-3	13	19	-14	-21	6
HU	Hungary	Budapest	13.11.2021	-6	10	-6	-11	1	1
HU	Hungary	Budapest	14.11.2021	4	15	-2	-8	0	0
HU	Hungary	Budapest	15.11.2021	-7	11	11	-18	-21	8
HU	Hungary	Budapest	16.11.2021	-9	14	10	-18	-21	7
HU	Hungary	Budapest	17.11.2021	-8	14	14	-18	-20	7
HU	Hungary	Budapest	18.11.2021	-10	10	0	-19	-21	8
HU	Hungary	Budapest	19.11.2021	-10	9	6	-18	-22	8
HU	Hungary	Budapest	20.11.2021	-10	6	21	-12	3	2
HU	Hungary	Budapest	21.11.2021	-4	10	12	-11	0	1
HU	Hungary	Budapest	22.11.2021	-11	8	6	-21	-23	9
HU	Hungary	Budapest	23.11.2021	-11	11	13	-21	-23	8
HU	Hungary	Budapest	24.11.2021	-10	10	14	-20	-22	9
HU	Hungary	Budapest	25.11.2021	-11	10	-1	-21	-23	9
HU	Hungary	Budapest	26.11.2021	-14	4	-18	-21	-24	9
HU	Hungary	Budapest	27.11.2021	-9	8	5	-13	3	3
HU	Hungary	Budapest	28.11.2021	-5	10	-10	-14	1	2
HU	Hungary	Budapest	29.11.2021	-8	7	10	-22	-23	9
HU	Hungary	Budapest	30.11.2021	-10	11	9	-21	-22	9
HU	Hungary	Budapest	01.12.2021	-9	12	16	-19	-21	9
HU	Hungary	Budapest	02.12.2021	-14	7	-27	-22	-22	10
HU	Hungary	Budapest	03.12.2021	-6	15	6	-17	-21	7
HU	Hungary	Budapest	04.12.2021	-3	14	16	-6	5	1
HU	Hungary	Budapest	05.12.2021	2	25	1	-7	5	1
HU	Hungary	Budapest	06.12.2021	-4	13	1	-19	-21	8
HU	Hungary	Budapest	07.12.2021	-6	12	10	-19	-20	8
HU	Hungary	Budapest	08.12.2021	-4	13	18	-17	-18	7
HU	Hungary	Budapest	09.12.2021	-10	7	-18	-20	-19	9
HU	Hungary	Budapest	10.12.2021	-4	13	8	-17	-17	8
HU	Hungary	Budapest	11.12.2021	3	18	18	3	95	-1
HU	Hungary	Budapest	12.12.2021	10	26	12	-4	9	2
HU	Hungary	Budapest	13.12.2021	2	16	12	-17	-20	8
HU	Hungary	Budapest	14.12.2021	0	19	17	-15	-19	7
HU	Hungary	Budapest	15.12.2021	3	19	16	-14	-18	7
HU	Hungary	Budapest	16.12.2021	3	19	7	-13	-19	7
HU	Hungary	Budapest	17.12.2021	2	14	12	-13	-17	6
HU	Hungary	Budapest	18.12.2021	10	21	23	4	10	1
HU	Hungary	Budapest	19.12.2021	19	32	13	-1	15	1
HU	Hungary	Budapest	20.12.2021	18	29	12	-18	-31	9
HU	Hungary	Budapest	21.12.2021	16	35	22	-17	-35	9
HU	Hungary	Budapest	22.12.2021	15	44	13	-20	-47	11
HU	Hungary	Budapest	23.12.2021	0	41	-14	-30	-60	16
HU	Hungary	Budapest	24.12.2021	-69	-42	-48	-66	-87	25
HU	Hungary	Budapest	25.12.2021	-81	-88	-26	-57	-60	4
HU	Hungary	Budapest	26.12.2021	-63	-82	-7	-39	-37	-1
HU	Hungary	Budapest	27.12.2021	-12	-7	10	-41	-69	15
HU	Hungary	Budapest	28.12.2021	-12	-4	1	-39	-68	16
HU	Hungary	Budapest	29.12.2021	-8	5	14	-37	-66	17
HU	Hungary	Budapest	30.12.2021	-8	19	5	-36	-68	17
HU	Hungary	Budapest	31.12.2021	-40	-11	68	-42	-75	20
PL	Poland	Poznan	01.01.2021	-89	-92	-18	-81	-90	30
PL	Poland	Poznan	02.01.2021	-58	-31	-6	-60	-30	11
PL	Poland	Poznan	03.01.2021	-76	-58	-53	-60	-16	8
PL	Poland	Poznan	04.01.2021	-41	-17	-23	-50	-31	14
PL	Poland	Poznan	05.01.2021	-37	-2	-30	-55	-40	15
PL	Poland	Poznan	06.01.2021	-80	-86	15	-74	-85	32
PL	Poland	Poznan	07.01.2021	-43	-16	-31	-55	-38	16
PL	Poland	Poznan	08.01.2021	-44	-17	-19	-52	-36	16
PL	Poland	Poznan	09.01.2021	-47	-19	-5	-52	-11	9
PL	Poland	Poznan	10.01.2021	-67	-41	-17	-54	-8	7
PL	Poland	Poznan	11.01.2021	-39	-16	-17	-47	-24	12
PL	Poland	Poznan	12.01.2021	-43	-23	-6	-53	-35	14
PL	Poland	Poznan	13.01.2021	-44	-20	-4	-51	-37	13
PL	Poland	Poznan	14.01.2021	-45	-20	-2	-52	-36	13
PL	Poland	Poznan	15.01.2021	-48	-22	-17	-53	-35	13
PL	Poland	Poznan	16.01.2021	-52	-25	9	-54	-12	7
PL	Poland	Poznan	17.01.2021	-70	-52	-3	-57	-10	5
PL	Poland	Poznan	18.01.2021	-49	-25	-30	-51	-26	12
PL	Poland	Poznan	19.01.2021	-47	-24	-29	-54	-35	14
PL	Poland	Poznan	20.01.2021	-44	-19	-15	-52	-35	13
PL	Poland	Poznan	21.01.2021	-45	-19	-19	-52	-33	13
PL	Poland	Poznan	22.01.2021	-46	-19	-1	-49	-31	12
PL	Poland	Poznan	23.01.2021	-52	-23	-38	-54	-9	8
PL	Poland	Poznan	24.01.2021	-72	-50	-44	-57	-7	5
PL	Poland	Poznan	25.01.2021	-45	-22	-23	-49	-23	11
PL	Poland	Poznan	26.01.2021	-44	-23	-24	-55	-33	14
PL	Poland	Poznan	27.01.2021	-44	-20	-4	-52	-34	13
PL	Poland	Poznan	28.01.2021	-46	-21	-20	-51	-32	14
PL	Poland	Poznan	29.01.2021	-46	-18	-21	-50	-30	13
PL	Poland	Poznan	30.01.2021	-50	-22	19	-48	-10	7
PL	Poland	Poznan	31.01.2021	-40	71	17	-46	7	3
PL	Poland	Poznan	01.02.2021	-34	-20	-16	-42	-22	11
PL	Poland	Poznan	02.02.2021	-34	-19	-27	-49	-33	13
PL	Poland	Poznan	03.02.2021	-36	-18	-29	-48	-33	13
PL	Poland	Poznan	04.02.2021	-36	-15	-24	-49	-32	13
PL	Poland	Poznan	05.02.2021	-37	-11	-25	-46	-29	12
PL	Poland	Poznan	06.02.2021	-33	-13	-11	-40	-5	6
PL	Poland	Poznan	07.02.2021	-72	-51	-52	-58	-9	6
PL	Poland	Poznan	08.02.2021	-46	-26	-3	-34	-25	11
PL	Poland	Poznan	09.02.2021	-36	-16	-17	-48	-32	14
PL	Poland	Poznan	10.02.2021	-34	-12	-9	-44	-33	13
PL	Poland	Poznan	11.02.2021	-30	-12	-14	-45	-31	12
PL	Poland	Poznan	12.02.2021	-36	-13	-16	-45	-30	13
PL	Poland	Poznan	13.02.2021	-28	-7	16	-36	-7	5
PL	Poland	Poznan	14.02.2021	-53	-31	8	-46	-8	4
PL	Poland	Poznan	15.02.2021	-35	-17	-15	-43	-23	10
PL	Poland	Poznan	16.02.2021	-35	-17	-20	-50	-32	13
PL	Poland	Poznan	17.02.2021	-40	-18	-25	-48	-34	13
PL	Poland	Poznan	18.02.2021	-38	-15	-25	-49	-33	13
PL	Poland	Poznan	19.02.2021	-38	-12	-11	-45	-30	11
PL	Poland	Poznan	20.02.2021	-31	-11	52	-32	-4	4
PL	Poland	Poznan	21.02.2021	-47	-19	68	-37	-1	1
PL	Poland	Poznan	22.02.2021	-32	-13	23	-39	-21	9
PL	Poland	Poznan	23.02.2021	-32	-14	21	-47	-31	11
PL	Poland	Poznan	24.02.2021	-30	-10	58	-42	-32	10
PL	Poland	Poznan	25.02.2021	-30	-10	68	-42	-31	10
PL	Poland	Poznan	26.02.2021	-36	-11	-8	-44	-29	11
PL	Poland	Poznan	27.02.2021	-28	-9	52	-30	-2	3
PL	Poland	Poznan	28.02.2021	-59	-30	-16	-45	-5	3
PL	Poland	Poznan	01.03.2021	-33	-10	0	-41	-21	9
PL	Poland	Poznan	02.03.2021	-31	-12	36	-46	-31	11
PL	Poland	Poznan	03.03.2021	-31	-9	51	-42	-32	10
PL	Poland	Poznan	04.03.2021	-35	-11	-9	-47	-31	12
PL	Poland	Poznan	05.03.2021	-36	-9	-7	-44	-29	11
PL	Poland	Poznan	06.03.2021	-30	-8	38	-35	-6	5
PL	Poland	Poznan	07.03.2021	-61	-32	-33	-48	-8	4
PL	Poland	Poznan	08.03.2021	-26	2	10	-38	-21	9
PL	Poland	Poznan	09.03.2021	-32	-12	11	-48	-32	12
PL	Poland	Poznan	10.03.2021	-30	-6	24	-43	-33	11
PL	Poland	Poznan	11.03.2021	-37	-13	-26	-49	-32	13
PL	Poland	Poznan	12.03.2021	-34	-7	-2	-44	-30	12
PL	Poland	Poznan	13.03.2021	-31	-9	-4	-37	-6	6
PL	Poland	Poznan	14.03.2021	-61	-29	-27	-48	-8	5
PL	Poland	Poznan	15.03.2021	-32	-9	3	-41	-22	10
PL	Poland	Poznan	16.03.2021	-34	-13	-9	-50	-32	13
PL	Poland	Poznan	17.03.2021	-31	-6	10	-44	-33	12
PL	Poland	Poznan	18.03.2021	-27	-5	-4	-46	-31	12
PL	Poland	Poznan	19.03.2021	-27	-3	-8	-42	-30	12
PL	Poland	Poznan	20.03.2021	-49	-16	20	-47	-8	7
PL	Poland	Poznan	21.03.2021	-70	-38	-46	-55	-11	7
PL	Poland	Poznan	22.03.2021	-41	-12	34	-44	-24	11
PL	Poland	Poznan	23.03.2021	-44	-17	-1	-54	-35	15
PL	Poland	Poznan	24.03.2021	-41	-11	19	-50	-36	14
PL	Poland	Poznan	25.03.2021	-35	-8	50	-49	-35	13
PL	Poland	Poznan	26.03.2021	-34	-6	62	-47	-33	12
PL	Poland	Poznan	27.03.2021	-58	-21	21	-49	-9	8
PL	Poland	Poznan	28.03.2021	-51	86	18	-47	5	5
PL	Poland	Poznan	29.03.2021	-49	-18	8	-46	-29	14
PL	Poland	Poznan	30.03.2021	-41	-11	118	-48	-38	13
PL	Poland	Poznan	31.03.2021	-49	-3	130	-42	-39	11
PL	Poland	Poznan	01.04.2021	-51	1	33	-49	-39	13
PL	Poland	Poznan	02.04.2021	-55	1	22	-53	-47	15
PL	Poland	Poznan	03.04.2021	-76	-47	-29	-62	-33	11
PL	Poland	Poznan	04.04.2021	-85	-58	7	-68	-17	2
PL	Poland	Poznan	05.04.2021	-89	-90	-40	-77	-87	19
PL	Poland	Poznan	06.04.2021	-60	-23	-9	-54	-43	14
PL	Poland	Poznan	07.04.2021	-59	-19	-6	-52	-40	15
PL	Poland	Poznan	08.04.2021	-56	-18	-12	-54	-37	16
PL	Poland	Poznan	09.04.2021	-49	-12	30	-48	-34	14
PL	Poland	Poznan	10.04.2021	-53	-14	21	-47	-10	8
PL	Poland	Poznan	11.04.2021	-44	-12	117	-36	-1	1
PL	Poland	Poznan	12.04.2021	-49	-14	-22	-46	-26	13
PL	Poland	Poznan	13.04.2021	-45	-12	29	-50	-35	14
PL	Poland	Poznan	14.04.2021	-46	-11	21	-47	-37	14
PL	Poland	Poznan	15.04.2021	-52	-17	-34	-53	-36	16
PL	Poland	Poznan	16.04.2021	-49	-10	-19	-49	-33	15
PL	Poland	Poznan	17.04.2021	-49	-12	53	-44	-8	6
PL	Poland	Poznan	18.04.2021	-54	-21	49	-44	-2	4
PL	Poland	Poznan	19.04.2021	-41	-8	92	-39	-22	9
PL	Poland	Poznan	20.04.2021	-42	-11	45	-47	-32	12
PL	Poland	Poznan	21.04.2021	-37	-6	118	-40	-33	10
PL	Poland	Poznan	22.04.2021	-43	-9	10	-46	-32	12
PL	Poland	Poznan	23.04.2021	-44	-8	19	-45	-30	11
PL	Poland	Poznan	24.04.2021	-47	-15	62	-41	-5	4
PL	Poland	Poznan	25.04.2021	-35	97	33	-40	11	1
PL	Poland	Poznan	26.04.2021	-43	-14	33	-40	-21	10
PL	Poland	Poznan	27.04.2021	-38	-10	75	-44	-31	11
PL	Poland	Poznan	28.04.2021	-39	-5	86	-39	-32	10
PL	Poland	Poznan	29.04.2021	-39	3	39	-41	-30	10
PL	Poland	Poznan	30.04.2021	-36	20	21	-39	-32	7
PL	Poland	Poznan	01.05.2021	-76	-82	90	-50	-41	5
PL	Poland	Poznan	02.05.2021	-73	-36	-61	-63	-22	6
PL	Poland	Poznan	03.05.2021	-72	-82	80	-65	-84	18
PL	Poland	Poznan	04.05.2021	-16	10	16	-32	-36	9
PL	Poland	Poznan	05.05.2021	-22	4	55	-30	-31	8
PL	Poland	Poznan	06.05.2021	-25	0	23	-33	-29	9
PL	Poland	Poznan	07.05.2021	-29	-2	-9	-34	-27	9
PL	Poland	Poznan	08.05.2021	-21	1	95	-15	3	1
PL	Poland	Poznan	09.05.2021	-33	8	153	-25	8	-5
PL	Poland	Poznan	10.05.2021	-17	0	143	-24	-18	4
PL	Poland	Poznan	11.05.2021	-14	1	164	-31	-27	6
PL	Poland	Poznan	12.05.2021	-19	5	119	-28	-31	6
PL	Poland	Poznan	13.05.2021	-18	4	105	-31	-28	7
PL	Poland	Poznan	14.05.2021	-26	2	37	-32	-28	7
PL	Poland	Poznan	15.05.2021	-17	-2	159	-9	1	-3
PL	Poland	Poznan	16.05.2021	-33	-4	82	-25	6	-2
PL	Poland	Poznan	17.05.2021	-18	2	93	-22	-16	4
PL	Poland	Poznan	18.05.2021	-20	-1	58	-33	-28	8
PL	Poland	Poznan	19.05.2021	-19	3	88	-28	-29	6
PL	Poland	Poznan	20.05.2021	-18	5	96	-31	-26	6
PL	Poland	Poznan	21.05.2021	-20	2	104	-23	-24	4
PL	Poland	Poznan	22.05.2021	-20	-1	95	-13	3	0
PL	Poland	Poznan	23.05.2021	-35	-10	66	-27	6	-2
PL	Poland	Poznan	24.05.2021	-14	4	112	-19	-16	3
PL	Poland	Poznan	25.05.2021	-16	3	51	-31	-28	7
PL	Poland	Poznan	26.05.2021	-18	9	48	-25	-29	5
PL	Poland	Poznan	27.05.2021	-18	3	51	-30	-27	6
PL	Poland	Poznan	28.05.2021	-18	2	55	-26	-24	4
PL	Poland	Poznan	29.05.2021	-16	-3	62	-16	5	-1
PL	Poland	Poznan	30.05.2021	-11	4	110	-19	13	-5
PL	Poland	Poznan	31.05.2021	-6	9	136	-13	-14	1
PL	Poland	Poznan	01.06.2021	1	12	116	-23	-27	4
PL	Poland	Poznan	02.06.2021	2	33	154	-13	-30	-2
PL	Poland	Poznan	03.06.2021	-45	-74	263	-52	-86	12
PL	Poland	Poznan	04.06.2021	-13	-1	118	-35	-58	8
PL	Poland	Poznan	05.06.2021	-23	-16	182	-18	-5	-6
PL	Poland	Poznan	06.06.2021	-20	1	113	-15	10	-13
PL	Poland	Poznan	07.06.2021	-11	12	112	-14	-13	1
PL	Poland	Poznan	08.06.2021	-8	7	133	-23	-23	3
PL	Poland	Poznan	09.06.2021	-8	11	133	-18	-24	2
PL	Poland	Poznan	10.06.2021	-7	9	109	-20	-21	2
PL	Poland	Poznan	11.06.2021	-10	6	121	-18	-19	0
PL	Poland	Poznan	12.06.2021	-13	-1	71	-10	5	-2
PL	Poland	Poznan	13.06.2021	-16	-3	91	-19	9	-5
PL	Poland	Poznan	14.06.2021	-11	6	111	-13	-8	1
PL	Poland	Poznan	15.06.2021	-11	4	97	-26	-20	4
PL	Poland	Poznan	16.06.2021	-6	9	146	-17	-23	2
PL	Poland	Poznan	17.06.2021	-9	6	119	-24	-21	2
PL	Poland	Poznan	18.06.2021	-14	1	122	-19	-21	-1
PL	Poland	Poznan	19.06.2021	-21	-8	147	-10	3	-7
PL	Poland	Poznan	20.06.2021	-23	-5	82	-16	9	-10
PL	Poland	Poznan	21.06.2021	-11	7	96	-17	-12	1
PL	Poland	Poznan	22.06.2021	-19	-2	74	-23	-25	4
PL	Poland	Poznan	23.06.2021	-9	9	111	-20	-26	3
PL	Poland	Poznan	24.06.2021	-6	6	88	-24	-24	4
PL	Poland	Poznan	25.06.2021	-6	2	108	-18	-23	1
PL	Poland	Poznan	26.06.2021	-14	-10	161	-10	8	-6
PL	Poland	Poznan	27.06.2021	24	145	100	-6	31	-10
PL	Poland	Poznan	28.06.2021	-11	-2	121	-15	-17	0
PL	Poland	Poznan	29.06.2021	-13	-4	101	-31	-29	2
PL	Poland	Poznan	30.06.2021	-13	0	46	-24	-30	3
PL	Poland	Poznan	01.07.2021	-10	2	76	-26	-29	3
PL	Poland	Poznan	02.07.2021	-15	-5	84	-23	-27	2
PL	Poland	Poznan	03.07.2021	-11	-10	150	-8	4	-6
PL	Poland	Poznan	04.07.2021	-14	-3	91	-13	9	-8
PL	Poland	Poznan	05.07.2021	-9	2	89	-18	-19	1
PL	Poland	Poznan	06.07.2021	-9	-2	113	-29	-30	3
PL	Poland	Poznan	07.07.2021	-13	-2	65	-25	-32	3
PL	Poland	Poznan	08.07.2021	-10	1	60	-27	-30	3
PL	Poland	Poznan	09.07.2021	-13	-3	65	-24	-29	2
PL	Poland	Poznan	10.07.2021	-8	-7	131	-6	2	-7
PL	Poland	Poznan	11.07.2021	-7	2	95	-7	11	-10
PL	Poland	Poznan	12.07.2021	-8	3	89	-17	-22	0
PL	Poland	Poznan	13.07.2021	-7	-3	122	-30	-31	2
PL	Poland	Poznan	14.07.2021	-7	1	90	-24	-33	2
PL	Poland	Poznan	15.07.2021	-6	0	103	-26	-31	2
PL	Poland	Poznan	16.07.2021	-15	-7	67	-24	-30	1
PL	Poland	Poznan	17.07.2021	-14	-12	123	-10	0	-7
PL	Poland	Poznan	18.07.2021	-11	-3	95	-7	10	-11
PL	Poland	Poznan	19.07.2021	-6	1	103	-17	-24	0
PL	Poland	Poznan	20.07.2021	-6	-4	103	-29	-34	3
PL	Poland	Poznan	21.07.2021	-6	-2	111	-24	-34	2
PL	Poland	Poznan	22.07.2021	-8	-3	86	-28	-33	3
PL	Poland	Poznan	23.07.2021	-10	-5	102	-22	-32	0
PL	Poland	Poznan	24.07.2021	-19	-15	135	-11	1	-8
PL	Poland	Poznan	25.07.2021	-16	-1	74	-11	8	-10
PL	Poland	Poznan	26.07.2021	-8	0	110	-19	-25	0
PL	Poland	Poznan	27.07.2021	-8	-5	113	-33	-35	3
PL	Poland	Poznan	28.07.2021	-8	-2	94	-25	-36	3
PL	Poland	Poznan	29.07.2021	-6	-1	109	-27	-34	2
PL	Poland	Poznan	30.07.2021	-11	-8	104	-22	-33	0
PL	Poland	Poznan	31.07.2021	-16	-14	140	-7	0	-8
PL	Poland	Poznan	01.08.2021	-17	0	31	-14	2	-8
PL	Poland	Poznan	02.08.2021	-5	0	88	-17	-26	1
PL	Poland	Poznan	03.08.2021	-6	-6	97	-32	-36	4
PL	Poland	Poznan	04.08.2021	-5	-3	97	-25	-37	3
PL	Poland	Poznan	05.08.2021	-7	-3	77	-27	-35	3
PL	Poland	Poznan	06.08.2021	-9	-7	75	-24	-35	2
PL	Poland	Poznan	07.08.2021	-13	-13	143	-10	-2	-7
PL	Poland	Poznan	08.08.2021	-8	7	81	-10	4	-9
PL	Poland	Poznan	09.08.2021	-2	1	110	-16	-26	0
PL	Poland	Poznan	10.08.2021	-1	-2	78	-29	-36	4
PL	Poland	Poznan	11.08.2021	2	0	124	-21	-37	2
PL	Poland	Poznan	12.08.2021	-7	4	132	-23	-35	1
PL	Poland	Poznan	13.08.2021	-17	0	119	-23	-35	0
PL	Poland	Poznan	14.08.2021	-17	-9	164	-4	-2	-9
PL	Poland	Poznan	15.08.2021	-17	20	100	-5	3	-11
PL	Poland	Poznan	16.08.2021	-11	6	98	-14	-26	1
PL	Poland	Poznan	17.08.2021	-10	1	36	-31	-36	5
PL	Poland	Poznan	18.08.2021	-8	4	81	-23	-35	4
PL	Poland	Poznan	19.08.2021	-10	3	71	-27	-33	4
PL	Poland	Poznan	20.08.2021	-16	-2	74	-23	-33	2
PL	Poland	Poznan	21.08.2021	-9	-5	162	-1	-1	-7
PL	Poland	Poznan	22.08.2021	-7	38	56	-7	7	-8
PL	Poland	Poznan	23.08.2021	-19	-5	-19	-23	-25	5
PL	Poland	Poznan	24.08.2021	-5	6	81	-29	-33	4
PL	Poland	Poznan	25.08.2021	-7	7	102	-21	-33	3
PL	Poland	Poznan	26.08.2021	-11	6	44	-25	-32	5
PL	Poland	Poznan	27.08.2021	-15	1	56	-22	-30	3
PL	Poland	Poznan	28.08.2021	-8	-6	133	-4	3	-4
PL	Poland	Poznan	29.08.2021	35	208	45	1	23	-6
PL	Poland	Poznan	30.08.2021	-8	6	59	-13	-19	3
PL	Poland	Poznan	31.08.2021	-6	8	31	-26	-30	6
PL	Poland	Poznan	01.09.2021	1	19	118	-9	-32	4
PL	Poland	Poznan	02.09.2021	-11	11	93	-16	-27	2
PL	Poland	Poznan	03.09.2021	-15	5	94	-13	-25	0
PL	Poland	Poznan	04.09.2021	-13	-2	132	-8	3	-4
PL	Poland	Poznan	05.09.2021	-15	73	80	-13	6	-6
PL	Poland	Poznan	06.09.2021	-14	9	83	-6	-17	0
PL	Poland	Poznan	07.09.2021	-15	6	84	-23	-28	3
PL	Poland	Poznan	08.09.2021	-14	10	103	-14	-29	2
PL	Poland	Poznan	09.09.2021	-13	10	100	-18	-27	1
PL	Poland	Poznan	10.09.2021	-14	7	104	-13	-26	-1
PL	Poland	Poznan	11.09.2021	-10	-1	104	-4	-1	-3
PL	Poland	Poznan	12.09.2021	-16	69	65	-9	4	-6
PL	Poland	Poznan	13.09.2021	-14	11	67	-10	-16	1
PL	Poland	Poznan	14.09.2021	-12	8	71	-22	-28	4
PL	Poland	Poznan	15.09.2021	-12	11	92	-14	-29	2
PL	Poland	Poznan	16.09.2021	-14	9	50	-20	-28	3
PL	Poland	Poznan	17.09.2021	-9	6	34	-14	-28	2
PL	Poland	Poznan	18.09.2021	-12	0	34	-12	-6	0
PL	Poland	Poznan	19.09.2021	-24	64	31	-16	0	-2
PL	Poland	Poznan	20.09.2021	-10	9	51	-10	-14	2
PL	Poland	Poznan	21.09.2021	-16	7	34	-26	-24	5
PL	Poland	Poznan	22.09.2021	-16	10	46	-17	-24	4
PL	Poland	Poznan	23.09.2021	-17	9	38	-21	-22	4
PL	Poland	Poznan	24.09.2021	-16	5	52	-16	-22	3
PL	Poland	Poznan	25.09.2021	-8	1	86	-5	0	-2
PL	Poland	Poznan	26.09.2021	-10	71	78	-7	5	-4
PL	Poland	Poznan	27.09.2021	-17	8	72	-10	-8	1
PL	Poland	Poznan	28.09.2021	-15	7	43	-24	-21	4
PL	Poland	Poznan	29.09.2021	-15	12	58	-17	-23	3
PL	Poland	Poznan	30.09.2021	-9	13	64	-17	-20	3
PL	Poland	Poznan	01.10.2021	-12	10	63	-15	-20	2
PL	Poland	Poznan	02.10.2021	4	8	120	4	3	-3
PL	Poland	Poznan	03.10.2021	-7	89	86	-1	5	-4
PL	Poland	Poznan	04.10.2021	-10	13	87	-4	-8	1
PL	Poland	Poznan	05.10.2021	-10	11	81	-19	-21	4
PL	Poland	Poznan	06.10.2021	-12	14	37	-16	-23	4
PL	Poland	Poznan	07.10.2021	-11	13	40	-18	-20	3
PL	Poland	Poznan	08.10.2021	-10	12	53	-11	-19	1
PL	Poland	Poznan	09.10.2021	1	8	101	1	0	-2
PL	Poland	Poznan	10.10.2021	-11	86	67	-4	-1	-3
PL	Poland	Poznan	11.10.2021	-10	13	32	-8	-7	2
PL	Poland	Poznan	12.10.2021	-12	9	6	-22	-20	5
PL	Poland	Poznan	13.10.2021	-8	16	32	-13	-22	4
PL	Poland	Poznan	14.10.2021	-8	11	7	-20	-24	5
PL	Poland	Poznan	15.10.2021	-12	7	19	-14	-21	4
PL	Poland	Poznan	16.10.2021	0	7	61	-2	2	0
PL	Poland	Poznan	17.10.2021	-16	89	20	-2	-3	-1
PL	Poland	Poznan	18.10.2021	-12	11	27	-7	-8	3
PL	Poland	Poznan	19.10.2021	-11	10	46	-21	-19	4
PL	Poland	Poznan	20.10.2021	-12	13	66	-12	-22	3
PL	Poland	Poznan	21.10.2021	-15	9	23	-15	-20	5
PL	Poland	Poznan	22.10.2021	-6	8	7	-10	-18	4
PL	Poland	Poznan	23.10.2021	2	8	49	3	1	0
PL	Poland	Poznan	24.10.2021	-6	107	45	-2	0	-1
PL	Poland	Poznan	25.10.2021	-14	10	37	-9	-6	3
PL	Poland	Poznan	26.10.2021	-12	10	27	-22	-18	5
PL	Poland	Poznan	27.10.2021	-11	16	42	-15	-20	4
PL	Poland	Poznan	28.10.2021	-9	17	61	-15	-17	3
PL	Poland	Poznan	29.10.2021	-13	15	43	-12	-16	2
PL	Poland	Poznan	30.10.2021	-15	7	60	-8	0	-3
PL	Poland	Poznan	31.10.2021	-24	119	43	-15	-6	-3
PL	Poland	Poznan	01.11.2021	-71	-71	89	-47	-88	12
PL	Poland	Poznan	02.11.2021	-20	11	-11	-25	-22	5
PL	Poland	Poznan	03.11.2021	-15	15	29	-16	-19	4
PL	Poland	Poznan	04.11.2021	-18	7	-6	-23	-17	6
PL	Poland	Poznan	05.11.2021	-15	10	1	-19	-14	6
PL	Poland	Poznan	06.11.2021	-1	13	51	-3	7	2
PL	Poland	Poznan	07.11.2021	-19	99	-21	-21	2	4
PL	Poland	Poznan	08.11.2021	-18	6	-3	-14	-4	4
PL	Poland	Poznan	09.11.2021	-11	14	10	-24	-18	6
PL	Poland	Poznan	10.11.2021	6	44	45	-7	-21	1
PL	Poland	Poznan	11.11.2021	-37	-63	297	-42	-86	22
PL	Poland	Poznan	12.11.2021	-2	13	44	-28	-53	13
PL	Poland	Poznan	13.11.2021	-7	-1	62	-11	-6	2
PL	Poland	Poznan	14.11.2021	-23	96	-5	-14	-2	-1
PL	Poland	Poznan	15.11.2021	-17	10	16	-11	-6	4
PL	Poland	Poznan	16.11.2021	-15	9	12	-25	-18	7
PL	Poland	Poznan	17.11.2021	-15	12	18	-19	-20	6
PL	Poland	Poznan	18.11.2021	-14	12	16	-23	-18	6
PL	Poland	Poznan	19.11.2021	-16	9	5	-21	-17	7
PL	Poland	Poznan	20.11.2021	-1	11	48	-3	6	2
PL	Poland	Poznan	21.11.2021	-20	112	11	-15	2	2
PL	Poland	Poznan	22.11.2021	-17	9	16	-16	-6	5
PL	Poland	Poznan	23.11.2021	-15	8	7	-28	-19	8
PL	Poland	Poznan	24.11.2021	-12	13	21	-22	-21	7
PL	Poland	Poznan	25.11.2021	-12	11	11	-24	-19	7
PL	Poland	Poznan	26.11.2021	-8	13	15	-17	-17	6
PL	Poland	Poznan	27.11.2021	-4	9	37	-9	10	2
PL	Poland	Poznan	28.11.2021	-8	116	-7	-15	5	2
PL	Poland	Poznan	29.11.2021	-15	7	-2	-16	-5	6
